,Bogota,Valle del Cauca,Antioquia,Bolivar,Huila,Meta,Risaralda,Norte de Santander,Caldas,Cundinamarca,Atlantico,Santander,Quindio,Tolima,Cauca,Magdalena,Cesar,San Andres y Providencia,Casanare,Nariño,Boyaca,Cordoba,Sucre,La Guajira,Choco,Amazonas,Caqueta,Putumayo,Arauca,Vaupes,Guainia,Vichada,Guaviare
2020-05-04,1.314115740901551,1.6072070501493823,0.8461522979416678,2.4124459276390997,1.1327024153636156,0.8704893631898916,-0.3602924783510675,1.9234115490851647,,1.5283645917598543,2.742960435223268,2.8694394967433188,0.034099799182676804,1.7652177755301004,1.3835856386336038,1.3912430254678299,0.4041653981368567,6.6765115135143045,1.903539295925997,2.133202572006528,1.256887941354755,2.86943949674332,,1.0000000000000018,1.2477940793916105,2.537564766581225,,,,,,,
2020-05-05,1.333244671888588,1.5133908572801271,0.44781575128184414,2.599113386998134,0.867297584636388,5.137709267957726,-1.8411718159536763,1.294747728769659,0.1512552945699035,0.47163540824015104,2.487033521311619,2.6489624991893765,1.0,2.1434924341997377,1.3733554591502601,1.1643854502735707,-0.9566671932522217,,2.648962499189369,2.2709752930692897,1.2522590770375004,3.1581095175816145,,1.5715079232835691,2.1771636409475814,2.590360488131866,2.648962499189368,,,,,,
2020-05-06,1.6021521693201368,1.5173279337188212,1.0802294459257968,2.3406573572413176,1.3943922775337576,1.0193503831773185,0.28189387857429704,0.09646070407399954,1.0,1.4416770082889672,2.4336510329775143,,-0.03751161015210336,-1.0669039832848917,-0.15133337531760827,1.9985469315070148,1.683062298372052,14.731609542164165,0.19978220624072485,1.9861354057066212,1.7306005443879826,1.4912784773577865,,1.0000000000000018,1.2240047788501744,2.2285953573540986,,,,,,,
2020-05-07,1.3443804680396507,1.6893700254442905,1.3943922775337452,2.237874814136621,0.8697665027276038,1.3060231133749909,0.04725151456978072,0.6853800180711804,1.2170586115035142,1.42816792720913,2.218835198192912,-0.6489624991893703,5.555913606084789,1.6223246759916723,1.3943922775337514,1.400027214216795,-1.1581095175816172,5.458352235659492,0.1512552945699115,1.8245022751302038,2.138838952355327,2.808964240720087,,1.5490899841459438,2.4750472192095767,1.6721290686090562,,,,,,,
2020-05-08,1.6411521709896437,1.5057682323254085,0.03409979918267858,1.7865659155443954,2.3699810600526323,2.4029701056634423,0.9999999999999991,0.34871978111150437,0.5624643909425409,1.8189468935425106,2.386290628812051,-0.8694394967433121,1.7569410977838604,3.501685042407267,0.6056077224662522,1.6736694768187785,0.19978220624072485,,1.848744705430092,1.6634066813183868,1.641333504438121,1.4179414840955404,10.704060527839234,1.0000000000000018,1.7779779161673535,1.6020994759582905,,,,,,,
2020-05-09,1.4978133356100134,1.6342202599213653,1.4912784773577865,2.2658827231418535,0.5171935350036296,2.0704800960169845,2.8447698868357305,0.6626342778931544,1.220476997553945,1.9234115490851726,2.0879257805824247,,1.0,1.1266976972788445,1.3943922775337514,1.370882616257667,0.1512552945699115,,,1.2976399919758776,1.0000000000000018,3.9583273113408977,6.6765115135143045,2.037511610152105,2.7745238789480062,1.2723568987740208,,,,,,,
2020-05-10,1.805194686808493,1.7452078998008282,1.6293194300717264,2.354745727089922,1.122271519562565,1.0316742216555763,0.8260847200201882,1.3373657221068473,1.0,3.0083754699471497,2.00364781261007,,1.7181061214257083,1.1255613797586452,1.3835856386336038,1.045677038887428,-1.90695110689542,,0.1512552945699115,1.9205192858789282,1.811821607104898,1.6512802188884983,5.027549014324933,1.4912784773577865,1.6512802188885107,2.063176145295362,,,,,,,
2020-05-11,1.6676123531819638,1.522919769134095,1.965900200817325,1.9523013653624837,1.0000000000000018,0.9841718468159968,-0.0914615805759551,0.6626342778931544,-0.6216454173516972,1.935760253761905,1.7892588890901093,4.518401995932692,-0.4750472192095687,-0.5866015942980312,0.6164143613663997,1.0000000000000018,4.755695812325514,,1.848744705430092,1.5205060453845611,2.316405295075869,2.2181592778548236,,2.3781610193855354,0.3487197811114928,1.1774421725541888,,,,,,,
2020-05-12,1.72364991083416,1.5296755759353662,1.903539295925997,2.3218309156991204,1.0000000000000018,0.9365078276845225,0.22202208383264743,1.3373657221068473,1.2434843979661636,2.102017944516633,1.6846283814879461,2.4750472192095723,,0.7171620975547288,2.8207437954747743,1.711264058896436,3.2752650129688474,,0.1512552945699115,1.794539432294286,1.8698449354980937,4.807072016770982,,1.4308032213345534,2.4249577203392025,1.6320318198893826,1.7569410977838613,5.027549014324933,,,,,
2020-05-13,1.6637495383536294,1.6167664000429127,1.8487447054300858,1.9671839567212057,0.7543796648872707,0.9840818629809505,0.1762329996789207,0.6626342778931544,1.0,2.0733223444708484,1.6676424250752602,,1.7569410977838604,1.560074684591779,1.6667926858495639,2.003414394138842,0.2818938785742935,,-1.90695110689542,2.0057514742250273,1.3333490817120595,2.2736048948801812,,1.4179414840955404,2.429812931069316,1.9554093797943857,0.24305890221614046,4.124009718398938,,,,,
